X_km,Y_km,Z_km,VX_km_s,VY_km_s,VZ_km_s,Energy,Hx,Hy,Hz,Sail_X,Sail_Y,Sail_Z
149599377.32677737,323982283.71684825,0.0,-8.122929152317958e-05,29.779948036930623,0.0,443.4215355585457,0.0,-0.0,4455087999.99998,-0.41933215697571746,-0.9078328822674867,-0.0
149599377.03434342,324089491.5297628,0.0,-8.123401348148225e-05,29.779948026702748,0.0,443.4215355585458,0.0,-0.0,4455087999.99998,-0.4192177860521897,-0.907885701978779,-0.0
149599376.7418925,324196699.3426405,0.0,-8.123873157842219e-05,29.779948016479853,0.0,443.4215355585457,0.0,-0.0,4455087999.99998,-0.4191034708534978,-0.9079384784876954,-0.0
149599376.44942456,324303907.15548146,0.0,-8.124344581798449e-05,29.77994800626194,0.0,443.42153555854577,0.0,-0.0,4455087999.99998,-0.4189892113449373,-0.9079912118388304,-0.0
149599376.1569397,324411114.9682856,0.0,-8.124815620414945e-05,29.779947996049003,0.0,443.42153555854577,0.0,-0.0,4455087999.99998,-0.4188750074918247,-0.9080439020767244,-0.0
149599375.86443785,324518322.781053,0.0,-8.125286274089251e-05,29.779947985841037,0.0,443.42153555854577,0.0,-0.0,4455087999.99998,-0.4187608592594978,-0.9080965492458647,-0.0
149599375.57191908,324625530.5937837,0.0,-8.125756543218435e-05,29.77994797563804,0.0,443.4215355585457,0.0,-0.0,4455087999.99998,-0.4186467666133151,-0.9081491533906841,-0.0
149599375.2793834,324732738.40647763,0.0,-8.126226428199082e-05,29.779947965440016,0.0,443.4215355585457,0.0,-0.0,4455087999.99998,-0.41853272951865655,-0.9082017145555623,-0.0
149599374.9868308,324839946.21913487,0.0,-8.1266959294273e-05,29.779947955246953,0.0,443.4215355585457,0.0,-0.0,4455087999.999981,-0.4184187479409224,-0.908254232784825,-0.0
149599374.6942613,324947154.0317554,0.0,-8.127165047298716e-05,29.77994794505885,0.0,443.4215355585457,0.0,-0.0,4455087999.999981,-0.41830482184553464,-0.9083067081227439,-0.0
149599374.40167493,325054361.84433925,0.0,-8.127633782208481e-05,29.779947934875707,0.0,443.42153555854577,0.0,-0.0,4455087999.999981,-0.4181909511979357,-0.9083591406135383,-0.0
149599374.10907167,325161569.65688646,0.0,-8.128102134551267e-05,29.779947924697517,0.0,443.4215355585457,0.0,-0.0,4455087999.999981,-0.4180771359635893,-0.9084115303013731,-0.0
149599373.81645158,325268777.46939707,0.0,-8.128570104721272e-05,29.77994791452428,0.0,443.42153555854566,0.0,-0.0,4455087999.999981,-0.4179633761079802,-0.9084638772303604,-0.0
149599373.52381465,325375985.2818711,0.0,-8.129037693112213e-05,29.77994790435599,0.0,443.4215355585457,0.0,-0.0,4455087999.999981,-0.4178496715966139,-0.9085161814445585,-0.0
149599373.23116088,325483193.0943085,0.0,-8.129504900117336e-05,29.779947894192645,0.0,443.42153555854566,0.0,-0.0,4455087999.999981,-0.4177360223950173,-0.9085684429879731,-0.0
149599372.9384903,325590400.9067093,0.0,-8.129971726129411e-05,29.779947884034243,0.0,443.4215355585456,0.0,-0.0,4455087999.99998,-0.41762242846873765,-0.9086206619045563,-0.0
149599372.64580292,325697608.71907353,0.0,-8.130438171540734e-05,29.779947873880783,0.0,443.42153555854566,0.0,-0.0,4455087999.999981,-0.41750888978334394,-0.9086728382382074,-0.0
149599372.35309875,325804816.5314012,0.0,-8.130904236743125e-05,29.779947863732257,0.0,443.42153555854566,0.0,-0.0,4455087999.999981,-0.4173954063044258,-0.9087249720327726,-0.0
149599372.0603778,325912024.3436924,0.0,-8.131369922127935e-05,29.779947853588666,0.0,443.42153555854566,0.0,-0.0,4455087999.99998,-0.41728197799759364,-0.908777063332045,-0.0
149599371.7676401,326019232.1559471,0.0,-8.131835228086039e-05,29.779947843450003,0.0,443.42153555854566,0.0,-0.0,4455087999.999981,-0.4171686048284793,-0.9088291121797651,-0.0
149599371.47488567,326126439.9681653,0.0,-8.132300155007845e-05,29.779947833316267,0.0,443.42153555854566,0.0,-0.0,4455087999.99998,-0.4170552867627351,-0.9088811186196204,-0.0
149599371.1821145,326233647.780347,0.0,-8.132764703283283e-05,29.779947823187456,0.0,443.4215355585456,0.0,-0.0,4455087999.99998,-0.41694202376603495,-0.9089330826952462,-0.0
149599370.88932663,326340855.5924922,0.0,-8.13322887330182e-05,29.779947813063565,0.0,443.42153555854554,0.0,-0.0,4455087999.999981,-0.416828815804073,-0.9089850044502243,-0.0
149599370.59652203,326448063.40460104,0.0,-8.133692665452447e-05,29.779947802944594,0.0,443.4215355585456,0.0,-0.0,4455087999.99998,-0.41671566284256517,-0.9090368839280843,-0.0
149599370.30370075,326555271.21667343,0.0,-8.134156080123692e-05,29.779947792830537,0.0,443.4215355585456,0.0,-0.0,4455087999.99998,-0.4166025648472478,-0.9090887211723037,-0.0
149599370.0108628,326662479.0287094,0.0,-8.134619117703608e-05,29.779947782721393,0.0,443.42153555854566,0.0,-0.0,4455087999.99998,-0.41648952178387827,-0.9091405162263071,-0.0
149599369.7180082,326769686.84070903,0.0,-8.135081778579785e-05,29.779947772617156,0.0,443.42153555854566,0.0,-0.0,4455087999.99998,-0.4163765336182352,-0.9091922691334671,-0.0
149599369.42513692,326876894.6526723,0.0,-8.135544063139342e-05,29.779947762517825,0.0,443.42153555854566,0.0,-0.0,4455087999.99998,-0.416263600316118,-0.9092439799371033,-0.0
149599369.13224903,326984102.4645992,0.0,-8.136005971768935e-05,29.779947752423396,0.0,443.42153555854566,0.0,-0.0,4455087999.999981,-0.4161507218433467,-0.9092956486804835,-0.0
149599368.8393445,327091310.27648973,0.0,-8.136467504854751e-05,29.779947742333867,0.0,443.42153555854566,0.0,-0.0,4455087999.999981,-0.4160378981657631,-0.9093472754068239,-0.0
149599368.54642338,327198518.088344,0.0,-8.136928662782514e-05,29.779947732249234,0.0,443.4215355585456,0.0,-0.0,4455087999.999981,-0.4159251292492293,-0.9093988601592877,-0.0
149599368.25348565,327305725.9001619,0.0,-8.137389445937482e-05,29.779947722169496,0.0,443.42153555854566,0.0,-0.0,4455087999.99998,-0.4158124150596287,-0.9094504029809868,-0.0
149599367.96053135,327412933.71194357,0.0,-8.137849854704447e-05,29.779947712094646,0.0,443.42153555854566,0.0,-0.0,4455087999.999981,-0.41569975556286526,-0.9095019039149804,-0.0
149599367.6675605,327520141.523689,0.0,-8.138309889467742e-05,29.779947702024685,0.0,443.4215355585456,0.0,-0.0,4455087999.999982,-0.41558715072486424,-0.9095533630042764,-0.0
149599367.37457305,327627349.33539814,0.0,-8.138769550611232e-05,29.77994769195961,0.0,443.4215355585457,0.0,-0.0,4455087999.999982,-0.415474600511572,-0.9096047802918309,-0.0
149599367.08156908,327734557.14707106,0.0,-8.139228838518323e-05,29.779947681899415,0.0,443.42153555854577,0.0,-0.0,4455087999.999982,-0.41536210488895514,-0.9096561558205477,-0.0
149599366.7885486,327841764.9587078,0.0,-8.139687753571958e-05,29.7799476718441,0.0,443.4215355585458,0.0,-0.0,4455087999.999983,-0.41524966382300205,-0.9097074896332797,-0.0
149599366.49551156,327948972.7703084,0.0,-8.140146296154619e-05,29.779947661793656,0.0,443.4215355585458,0.0,-0.0,4455087999.999982,-0.41513727727972155,-0.9097587817728278,-0.0
149599366.20245805,328056180.58187276,0.0,-8.14060446664833e-05,29.779947651748085,0.0,443.42153555854577,0.0,-0.0,4455087999.999982,-0.4150249452251435,-0.909810032281941,-0.0
149599365.90938807,328163388.39340097,0.0,-8.14106226543465e-05,29.779947641707384,0.0,443.42153555854577,0.0,-0.0,4455087999.999983,-0.4149126676253188,-0.9098612412033176,-0.0
149599365.6163016,328270596.20489305,0.0,-8.141519692894682e-05,29.779947631671547,0.0,443.42153555854577,0.0,-0.0,4455087999.999982,-0.4148004444463192,-0.9099124085796039,-0.0
149599365.32319865,328377804.016349,0.0,-8.14197674940907e-05,29.779947621640574,0.0,443.4215355585457,0.0,-0.0,4455087999.999982,-0.4146882756542373,-0.9099635344533952,-0.0
149599365.03007928,328485011.82776886,0.0,-8.142433435358002e-05,29.77994761161446,0.0,443.4215355585457,0.0,-0.0,4455087999.999983,-0.41457616121518664,-0.9100146188672352,-0.0
149599364.73694345,328592219.63915265,0.0,-8.142889751121205e-05,29.779947601593204,0.0,443.4215355585457,0.0,-0.0,4455087999.999982,-0.4144641010953022,-0.9100656618636169,-0.0
149599364.4437912,328699427.45050037,0.0,-8.14334569707795e-05,29.779947591576803,0.0,443.4215355585457,0.0,-0.0,4455087999.999983,-0.4143520952607389,-0.9101166634849818,-0.0
149599364.15062258,328806635.26181203,0.0,-8.143801273607054e-05,29.779947581565253,0.0,443.4215355585457,0.0,-0.0,4455087999.999983,-0.41424014367767337,-0.9101676237737203,-0.0
149599363.85743752,328913843.07308763,0.0,-8.144256481086877e-05,29.77994757155855,0.0,443.42153555854577,0.0,-0.0,4455087999.999983,-0.4141282463123029,-0.9102185427721723,-0.0
149599363.5642361,329021050.88432723,0.0,-8.144711319895322e-05,29.779947561556693,0.0,443.42153555854577,0.0,-0.0,4455087999.999983,-0.41401640313084553,-0.9102694205226259,-0.0
149599363.27101833,329128258.69553083,0.0,-8.14516579040984e-05,29.779947551559676,0.0,443.42153555854577,0.0,-0.0,4455087999.999982,-0.4139046140995406,-0.9103202570673193,-0.0
149599362.9777842,329235466.5066984,0.0,-8.14561989300743e-05,29.7799475415675,0.0,443.4215355585457,0.0,-0.0,4455087999.999982,-0.41379287918464797,-0.9103710524484394,-0.0
149599362.68453372,329342674.3178301,0.0,-8.146073628064635e-05,29.779947531580156,0.0,443.42153555854566,0.0,-0.0,4455087999.999983,-0.4136811983524487,-0.9104218067081224,-0.0
149599362.3912669,329449882.1289258,0.0,-8.146526995957545e-05,29.77994752159765,0.0,443.4215355585457,0.0,-0.0,4455087999.999984,-0.4135695715692445,-0.9104725198884542,-0.0
149599362.09798378,329557089.9399856,0.0,-8.146979997061799e-05,29.77994751161997,0.0,443.4215355585457,0.0,-0.0,4455087999.999983,-0.4134579988013579,-0.9105231920314695,-0.0
149599361.80468434,329664297.75100946,0.0,-8.147432631752586e-05,29.77994750164712,0.0,443.4215355585457,0.0,-0.0,4455087999.999983,-0.4133464800151328,-0.910573823179153,-0.0
149599361.51136863,329771505.5619975,0.0,-8.147884900404641e-05,29.77994749167909,0.0,443.4215355585457,0.0,-0.0,4455087999.999983,-0.4132350151769335,-0.9106244133734389,-0.0
149599361.21803665,329878713.3729496,0.0,-8.148336803392253e-05,29.77994748171588,0.0,443.4215355585456,0.0,-0.0,4455087999.999984,-0.41312360425314537,-0.9106749626562106,-0.0
149599360.9246884,329985921.18386585,0.0,-8.148788341089259e-05,29.779947471757488,0.0,443.42153555854554,0.0,-0.0,4455087999.999983,-0.41301224721017477,-0.9107254710693016,-0.0
149599360.6313239,330093128.99474627,0.0,-8.149239513869046e-05,29.779947461803914,0.0,443.42153555854566,0.0,-0.0,4455087999.999983,-0.41290094401444877,-0.9107759386544952,-0.0
149599360.33794317,330200336.80559087,0.0,-8.149690322104554e-05,29.77994745185515,0.0,443.42153555854554,0.0,-0.0,4455087999.999984,-0.41278969463241544,-0.9108263654535244,-0.0
149599360.04454622,330307544.61639965,0.0,-8.150140766168278e-05,29.779947441911197,0.0,443.42153555854566,0.0,-0.0,4455087999.999984,-0.4126784990305435,-0.9108767515080718,-0.0
149599359.75113305,330414752.42717266,0.0,-8.15059084643226e-05,29.779947431972047,0.0,443.4215355585456,0.0,-0.0,4455087999.999984,-0.41256735717532284,-0.9109270968597705,-0.0
149599359.45770368,330521960.23790985,0.0,-8.151040563268099e-05,29.7799474220377,0.0,443.4215355585456,0.0,-0.0,4455087999.999984,-0.41245626903326393,-0.910977401550203,-0.0
149599359.16425812,330629168.04861134,0.0,-8.151489917046949e-05,29.779947412108154,0.0,443.42153555854554,0.0,-0.0,4455087999.999984,-0.4123452345708983,-0.9110276656209025,-0.0
149599358.8707964,330736375.85927707,0.0,-8.151938908139516e-05,29.779947402183403,0.0,443.42153555854554,0.0,-0.0,4455087999.999984,-0.4122342537547781,-0.9110778891133517,-0.0
149599358.57731855,330843583.6699071,0.0,-8.152387536916062e-05,29.77994739226345,0.0,443.4215355585456,0.0,-0.0,4455087999.999984,-0.412123326551477,-0.9111280720689845,-0.0
149599358.28382453,330950791.4805014,0.0,-8.152835803746405e-05,29.779947382348283,0.0,443.42153555854554,0.0,-0.0,4455087999.999984,-0.41201245292758854,-0.911178214529184,-0.0
149599357.9903144,331057999.29106003,0.0,-8.153283708999921e-05,29.779947372437906,0.0,443.4215355585456,0.0,-0.0,4455087999.999984,-0.4119016328497277,-0.9112283165352842,-0.0
149599357.69678813,331165207.101583,0.0,-8.15373125304554e-05,29.779947362532315,0.0,443.42153555854554,0.0,-0.0,4455087999.999985,-0.41179086628453015,-0.9112783781285696,-0.0
149599357.40324575,331272414.9120703,0.0,-8.154178436251752e-05,29.779947352631506,0.0,443.42153555854566,0.0,-0.0,4455087999.999985,-0.41168015319865253,-0.9113283993502749,-0.0
149599357.10968727,331379622.72252196,0.0,-8.154625258986604e-05,29.779947342735476,0.0,443.42153555854566,0.0,-0.0,4455087999.999985,-0.411569493558772,-0.9113783802415855,-0.0
149599356.81611273,331486830.532938,0.0,-8.155071721617702e-05,29.77994733284422,0.0,443.42153555854566,0.0,-0.0,4455087999.999985,-0.41145888733158686,-0.9114283208436373,-0.0
149599356.52252212,331594038.34331846,0.0,-8.155517824512211e-05,29.77994732295774,0.0,443.42153555854566,0.0,-0.0,4455087999.999985,-0.4113483344838163,-0.9114782211975172,-0.0
149599356.22891545,331701246.15366334,0.0,-8.155963568036857e-05,29.779947313076025,0.0,443.4215355585457,0.0,-0.0,4455087999.999985,-0.4112378349822,-0.9115280813442627,-0.0
149599355.93529275,331808453.9639726,0.0,-8.156408952557924e-05,29.77994730319908,0.0,443.4215355585457,0.0,-0.0,4455087999.999986,-0.4111273887934986,-0.9115779013248617,-0.0
149599355.641654,331915661.7742464,0.0,-8.15685397844126e-05,29.7799472933269,0.0,443.4215355585457,0.0,-0.0,4455087999.999985,-0.41101699588449364,-0.9116276811802537,-0.0
149599355.34799927,332022869.58448464,0.0,-8.157298646052275e-05,29.779947283459478,0.0,443.4215355585457,0.0,-0.0,4455087999.999985,-0.41090665622198735,-0.9116774209513284,-0.0
149599355.05432853,332130077.39468735,0.0,-8.157742955755937e-05,29.779947273596814,0.0,443.42153555854566,0.0,-0.0,4455087999.999985,-0.41079636977280287,-0.911727120678927,-0.0
149599354.76064178,332237285.20485455,0.0,-8.15818690791678e-05,29.779947263738908,0.0,443.42153555854566,0.0,-0.0,4455087999.999986,-0.41068613650378377,-0.9117767804038417,-0.0
149599354.46693906,332344493.0149863,0.0,-8.158630502898903e-05,29.77994725388575,0.0,443.4215355585457,0.0,-0.0,4455087999.999985,-0.4105759563817951,-0.9118264001668158,-0.0
149599354.1732204,332451700.82508254,0.0,-8.159073741065966e-05,29.779947244037345,0.0,443.42153555854566,0.0,-0.0,4455087999.999985,-0.41046582937372234,-0.9118759800085439,-0.0
149599353.87948576,332558908.63514334,0.0,-8.159516622781195e-05,29.779947234193685,0.0,443.4215355585456,0.0,-0.0,4455087999.999985,-0.4103557554464714,-0.9119255199696715,-0.0
149599353.5857352,332666116.44516873,0.0,-8.15995914840738e-05,29.779947224354768,0.0,443.42153555854566,0.0,-0.0,4455087999.999986,-0.41024573456696956,-0.9119750200907959,-0.0
149599353.2919687,332773324.2551587,0.0,-8.160401318306877e-05,29.77994721452059,0.0,443.42153555854554,0.0,-0.0,4455087999.999985,-0.4101357667021646,-0.9120244804124655,-0.0
149599352.9981863,332880532.0651133,0.0,-8.160843132841611e-05,29.77994720469115,0.0,443.4215355585456,0.0,-0.0,4455087999.999985,-0.410025851819025,-0.9120739009751803,-0.0
149599352.704388,332987739.8750325,0.0,-8.16128459237307e-05,29.77994719486645,0.0,443.42153555854566,0.0,-0.0,4455087999.999985,-0.40991598988454014,-0.9121232818193917,-0.0
149599352.4105738,333094947.6849163,0.0,-8.161725697262311e-05,29.779947185046474,0.0,443.4215355585456,0.0,-0.0,4455087999.999985,-0.4098061808657203,-0.912172622985503,-0.0
149599352.11674374,333202155.4947648,0.0,-8.16216644786996e-05,29.77994717523123,0.0,443.42153555854554,0.0,-0.0,4455087999.999985,-0.4096964247295962,-0.9122219245138687,-0.0
149599351.82289782,333309363.304578,0.0,-8.16260684455621e-05,29.779947165420708,0.0,443.4215355585456,0.0,-0.0,4455087999.999984,-0.40958672144321945,-0.9122711864447953,-0.0
149599351.52903605,333416571.11435586,0.0,-8.163046887680826e-05,29.779947155614913,0.0,443.4215355585456,0.0,-0.0,4455087999.999984,-0.4094770709736624,-0.9123204088185413,-0.0
149599351.23515844,333523778.92409843,0.0,-8.163486577603139e-05,29.779947145813836,0.0,443.4215355585456,0.0,-0.0,4455087999.999984,-0.4093674732880183,-0.9123695916753163,-0.0
149599350.94126502,333630986.7338057,0.0,-8.163925914682053e-05,29.779947136017476,0.0,443.4215355585456,0.0,-0.0,4455087999.999984,-0.40925792835340097,-0.9124187350552828,-0.0
149599350.6473558,333738194.5434778,0.0,-8.164364899276043e-05,29.77994712622583,0.0,443.42153555854566,0.0,-0.0,4455087999.999985,-0.40914843613694507,-0.9124678389985545,-0.0
149599350.35343075,333845402.35311455,0.0,-8.164803531743152e-05,29.779947116438898,0.0,443.42153555854566,0.0,-0.0,4455087999.999985,-0.40903899660580584,-0.9125169035451975,-0.0
149599350.05948994,333952610.1627161,0.0,-8.165241812440998e-05,29.77994710665667,0.0,443.4215355585457,0.0,-0.0,4455087999.999984,-0.40892960972715936,-0.9125659287352302,-0.0
149599349.76553336,334059817.97228247,0.0,-8.165679741726773e-05,29.779947096879148,0.0,443.42153555854566,0.0,-0.0,4455087999.999986,-0.4088202754682023,-0.9126149146086223,-0.0
149599349.471561,334167025.7818136,0.0,-8.16611731995724e-05,29.77994708710633,0.0,443.42153555854577,0.0,-0.0,4455087999.999985,-0.4087109937961526,-0.9126638612052969,-0.0
149599349.1775729,334274233.5913096,0.0,-8.166554547488736e-05,29.779947077338207,0.0,443.42153555854566,0.0,-0.0,4455087999.999984,-0.408601764678248,-0.9127127685651284,-0.0
149599348.8835691,334381441.4007704,0.0,-8.166991424677172e-05,29.77994706757478,0.0,443.4215355585457,0.0,-0.0,4455087999.999985,-0.40849258808174754,-0.9127616367279443,-0.0
149599348.58954954,334488649.21019614,0.0,-8.167427951878035e-05,29.77994705781605,0.0,443.42153555854566,0.0,-0.0,4455087999.999985,-0.408383463973931,-0.912810465733524,-0.0
149599348.2955143,334595857.01958674,0.0,-8.167864129446386e-05,29.779947048062006,0.0,443.4215355585456,0.0,-0.0,4455087999.999985,-0.4082743923220986,-0.9128592556215998,-0.0
149599348.00146332,334703064.82894224,0.0,-8.168299957736864e-05,29.779947038312653,0.0,443.42153555854566,0.0,-0.0,4455087999.999984,-0.4081653730935712,-0.9129080064318561,-0.0
149599347.7073967,334810272.6382626,0.0,-8.168735437103682e-05,29.77994702856798,0.0,443.4215355585456,0.0,-0.0,4455087999.999985,-0.4080564062556908,-0.9129567182039303,-0.0
149599347.41331437,334917480.4475479,0.0,-8.169170567900632e-05,29.779947018827993,0.0,443.4215355585456,0.0,-0.0,4455087999.999985,-0.4079474917758196,-0.9130053909774123,-0.0
149599347.1192164,335024688.25679815,0.0,-8.169605350481084e-05,29.779947009092684,0.0,443.42153555854554,0.0,-0.0,4455087999.999985,-0.4078386296213408,-0.9130540247918448,-0.0
149599346.8251028,335131896.06601334,0.0,-8.170039785197984e-05,29.77994699936205,0.0,443.4215355585456,0.0,-0.0,4455087999.999985,-0.40772981975965816,-0.9131026196867232,-0.0
149599346.53097355,335239103.87519354,0.0,-8.17047387240386e-05,29.779946989636088,0.0,443.4215355585455,0.0,-0.0,4455087999.999984,-0.4076210621581959,-0.9131511757014958,-0.0
149599346.23682868,335346311.68433875,0.0,-8.170907612450816e-05,29.779946979914797,0.0,443.4215355585455,0.0,-0.0,4455087999.999985,-0.4075123567843992,-0.9131996928755641,-0.0
149599345.9426682,335453519.493449,0.0,-8.171341005690538e-05,29.779946970198175,0.0,443.42153555854554,0.0,-0.0,4455087999.999984,-0.40740370360573375,-0.9132481712482821,-0.0
149599345.64849213,335560727.3025242,0.0,-8.171774052474293e-05,29.779946960486214,0.0,443.42153555854543,0.0,-0.0,4455087999.999984,-0.4072951025896861,-0.9132966108589571,-0.0
149599345.35430047,335667935.11156446,0.0,-8.172206753152928e-05,29.779946950778914,0.0,443.42153555854543,0.0,-0.0,4455087999.999983,-0.407186553703763,-0.9133450117468493,-0.0
149599345.06009325,335775142.9205698,0.0,-8.17263910807687e-05,29.779946941076275,0.0,443.4215355585455,0.0,-0.0,4455087999.999984,-0.4070780569154923,-0.9133933739511729,-0.0
149599344.76587048,335882350.72954017,0.0,-8.173071117596133e-05,29.77994693137829,0.0,443.42153555854543,0.0,-0.0,4455087999.999984,-0.40696961219242245,-0.9134416975110943,-0.0
149599344.47163215,335989558.5384757,0.0,-8.173502782060308e-05,29.77994692168496,0.0,443.4215355585455,0.0,-0.0,4455087999.999984,-0.40686121950212223,-0.9134899824657334,-0.0
149599344.1773783,336096766.34737635,0.0,-8.173934101818573e-05,29.779946911996277,0.0,443.4215355585455,0.0,-0.0,4455087999.999985,-0.4067528788121811,-0.9135382288541641,-0.0
149599343.8831089,336203974.1562421,0.0,-8.174365077219689e-05,29.77994690231224,0.0,443.4215355585455,0.0,-0.0,4455087999.999985,-0.4066445900902095,-0.9135864367154132,-0.0
149599343.588824,336311181.965073,0.0,-8.174795708612001e-05,29.779946892632847,0.0,443.4215355585454,0.0,-0.0,4455087999.999984,-0.40653635330383786,-0.9136346060884608,-0.0
149599343.29452363,336418389.77386904,0.0,-8.175225996343439e-05,29.779946882958097,0.0,443.4215355585454,0.0,-0.0,4455087999.999985,-0.406428168420718,-0.9136827370122413,-0.0
149599343.00020775,336525597.5826303,0.0,-8.175655940761518e-05,29.779946873287983,0.0,443.4215355585454,0.0,-0.0,4455087999.999984,-0.4063200354085218,-0.9137308295256418,-0.0
149599342.7058764,336632805.3913567,0.0,-8.17608554221334e-05,29.779946863622506,0.0,443.4215355585454,0.0,-0.0,4455087999.999985,-0.4062119542349418,-0.9137788836675039,-0.0
149599342.4115296,336740013.2000483,0.0,-8.176514801045593e-05,29.77994685396166,0.0,443.42153555854543,0.0,-0.0,4455087999.999985,-0.4061039248676913,-0.9138268994766222,-0.0
149599342.11716735,336847221.0087052,0.0,-8.176943717604552e-05,29.779946844305446,0.0,443.42153555854543,0.0,-0.0,4455087999.999985,-0.4059959472745041,-0.9138748769917455,-0.0
149599341.82278967,336954428.8173273,0.0,-8.177372292236081e-05,29.779946834653856,0.0,443.42153555854543,0.0,-0.0,4455087999.999985,-0.40588802142313457,-0.9139228162515766,-0.0
149599341.52839655,337061636.6259147,0.0,-8.177800525285631e-05,29.779946825006892,0.0,443.4215355585455,0.0,-0.0,4455087999.999985,-0.40578014728135775,-0.9139707172947719,-0.0
149599341.23398802,337168844.4344674,0.0,-8.178228417098241e-05,29.779946815364546,0.0,443.4215355585455,0.0,-0.0,4455087999.999985,-0.40567232481696885,-0.9140185801599416,-0.0
149599340.9395641,337276052.24298537,0.0,-8.178655968018541e-05,29.77994680572682,0.0,443.42153555854543,0.0,-0.0,4455087999.999986,-0.40556455399778446,-0.9140664048856507,-0.0
149599340.6451248,337383260.0514687,0.0,-8.17908317839075e-05,29.779946796093707,0.0,443.4215355585455,0.0,-0.0,4455087999.999985,-0.4054568347916408,-0.9141141915104174,-0.0
149599340.3506701,337490467.8599173,0.0,-8.179510048558677e-05,29.779946786465207,0.0,443.4215355585455,0.0,-0.0,4455087999.999984,-0.40534916716639535,-0.9141619400727148,-0.0
149599340.05620006,337597675.6683312,0.0,-8.179936578865722e-05,29.779946776841317,0.0,443.42153555854554,0.0,-0.0,4455087999.999985,-0.4052415510899258,-0.9142096506109696,-0.0
149599339.76171467,337704883.4767105,0.0,-8.18036276965488e-05,29.779946767222032,0.0,443.4215355585455,0.0,-0.0,4455087999.999984,-0.4051339865301306,-0.9142573231635631,-0.0
149599339.46721393,337812091.28505516,0.0,-8.180788621268731e-05,29.77994675760735,0.0,443.4215355585455,0.0,-0.0,4455087999.999984,-0.4050264734549284,-0.9143049577688311,-0.0
149599339.17269787,337919299.09336525,0.0,-8.181214134049453e-05,29.779946747997272,0.0,443.42153555854554,0.0,-0.0,4455087999.999984,-0.40491901183225854,-0.9143525544650637,-0.0
149599338.8781665,338026506.9016408,0.0,-8.181639308338816e-05,29.77994673839179,0.0,443.42153555854554,0.0,-0.0,4455087999.999984,-0.4048116016300813,-0.9144001132905051,-0.0
149599338.58361983,338133714.7098817,0.0,-8.182064144478184e-05,29.7799467287909,0.0,443.4215355585455,0.0,-0.0,4455087999.999983,-0.40470424281637646,-0.9144476342833543,-0.0
149599338.28905788,338240922.5180881,0.0,-8.182488642808513e-05,29.779946719194605,0.0,443.42153555854554,0.0,-0.0,4455087999.999983,-0.40459693535914565,-0.9144951174817652,-0.0
149599337.99448064,338348130.3262599,0.0,-8.182912803670356e-05,29.7799467096029,0.0,443.4215355585456,0.0,-0.0,4455087999.999983,-0.4044896792264099,-0.9145425629238457,-0.0
149599337.69988814,338455338.1343972,0.0,-8.18333662740386e-05,29.77994670001578,0.0,443.4215355585456,0.0,-0.0,4455087999.999984,-0.4043824743862112,-0.9145899706476587,-0.0
149599337.4052804,338562545.9425,0.0,-8.183760114348769e-05,29.779946690433245,0.0,443.42153555854566,0.0,-0.0,4455087999.999984,-0.40427532080661205,-0.9146373406912223,-0.0
149599337.11065742,338669753.75056833,0.0,-8.184183264844422e-05,29.77994668085529,0.0,443.42153555854566,0.0,-0.0,4455087999.999984,-0.4041682184556956,-0.9146846730925086,-0.0
149599336.8160192,338776961.55860215,0.0,-8.184606079229755e-05,29.779946671281913,0.0,443.42153555854566,0.0,-0.0,4455087999.999984,-0.40406116730156477,-0.9147319678894451,-0.0
149599336.5213658,338884169.3666015,0.0,-8.185028557843302e-05,29.779946661713108,0.0,443.42153555854566,0.0,-0.0,4455087999.999984,-0.40395416731234396,-0.9147792251199142,-0.0
149599336.22669718,338991377.17456645,0.0,-8.185450701023197e-05,29.779946652148876,0.0,443.4215355585456,0.0,-0.0,4455087999.999984,-0.4038472184561774,-0.9148264448217533,-0.0
149599335.93201336,339098584.982497,0.0,-8.185872509107167e-05,29.779946642589213,0.0,443.4215355585456,0.0,-0.0,4455087999.999984,-0.4037403207012299,-0.9148736270327548,-0.0
149599335.63731438,339205792.7903931,0.0,-8.186293982432544e-05,29.77994663303412,0.0,443.42153555854566,0.0,-0.0,4455087999.999984,-0.40363347401568656,-0.9149207717906661,-0.0
149599335.34260023,339313000.59825486,0.0,-8.186715121336256e-05,29.779946623483585,0.0,443.4215355585456,0.0,-0.0,4455087999.999985,-0.40352667836775347,-0.9149678791331899,-0.0
149599335.0478709,339420208.4060822,0.0,-8.18713592615483e-05,29.779946613937614,0.0,443.42153555854566,0.0,-0.0,4455087999.999985,-0.40341993372565654,-0.9150149490979843,-0.0
149599334.75312644,339527416.21387523,0.0,-8.187556397224398e-05,29.7799466043962,0.0,443.42153555854566,0.0,-0.0,4455087999.999986,-0.40331324005764263,-0.9150619817226626,-0.0
149599334.45836684,339634624.02163386,0.0,-8.187976534880689e-05,29.779946594859343,0.0,443.42153555854566,0.0,-0.0,4455087999.999985,-0.40320659733197867,-0.9151089770447931,-0.0
149599334.16359213,339741831.8293582,0.0,-8.188396339459037e-05,29.779946585327036,0.0,443.42153555854566,0.0,-0.0,4455087999.999985,-0.4031000055169522,-0.9151559351019001,-0.0
