X_km,Y_km,Z_km,VX_km_s,VY_km_s,VZ_km_s,Energy,Hx,Hy,Hz,Sail_X,Sail_Y,Sail_Z
178368263.85551393,-37181851205.50517,52671553.79658525,85.46756869536378,-110463.1746034893,156.48120537156547,6101072363.707712,6149085.6328125,-23409571285.743053,-16525282251865.578,0.8771439780570421,0.41049435582868826,0.24922444822099082
178675947.10287607,-37579518634.07863,53234886.12780438,85.46756872792777,-110463.17460398332,156.48120087722677,6101072363.799354,6317110.0810546875,-23409570481.682365,-16525282250736.527,0.007170213260551653,-0.3204195652605173,-0.9472485894632195
178983630.35755837,-37977186062.64787,53798218.45357208,85.46757274814195,-110463.17460116255,156.48120232198093,6101072363.525309,6262379.7021484375,-23409570524.902634,-16525282098357.83,0.8660270828020161,0.391167992151864,0.3114236564060433
179291313.6155517,-38374853491.214714,54361550.78764045,85.467570588993,-110463.17460263353,156.481205482805,6101072363.724319,6141793.7509765625,-23409571207.88739,-16525282181047.557,-0.47449541984518595,-0.5397330387361811,0.6953720899220424
179598996.87500182,-38772520919.77726,54924883.12432848,85.4675735398225,-110463.1745987931,156.481203794124,6101072363.335551,6206721.400390625,-23409570743.6227,-16525282066536.053,0.6627773375990516,0.645931915135488,-0.37881151219902687
179906680.13477227,-39170188348.3371,55488215.459646374,85.46757078646358,-110463.17460110862,156.48120471269468,6101072363.625989,6171051.9072265625,-23409571060.738712,-16525282174252.537,-0.6306557486535328,-0.746883422870596,0.21080436269525998
180214363.3855201,-39567855776.90589,56051547.79557433,85.4675685255024,-110463.17460376855,156.48120413810364,6101072363.953579,6193820.9521484375,-23409571083.369236,-16525282263741.799,-0.528447981755268,-0.8383130787183836,-0.13406682150513347
180522046.63717481,-39965523205.48274,56614880.12757248,85.46757127351157,-110463.17460558862,156.481202532884,6101072364.187986,6257756.6875,-23409570639.03787,-16525282154792.676,0.6559910138836162,-0.6505447418196503,-0.38271050233139636
180829729.89313614,-40363190634.0542,57178212.45449068,85.46757092836722,-110463.17460079122,156.48120131457907,6101072363.690543,6306415.37109375,-23409570438.55736,-16525282167788.18,-0.08371409828559546,0.9514399572686348,-0.29623294459071875
181137413.14910227,-40760858062.6103,57741544.78429139,85.46757127390833,-110463.17459705245,156.48120412108625,6101072363.310094,6192364.7568359375,-23409570926.633213,-16525282153095.9,0.08607340720746233,0.7118735386113436,0.697013223401581
181445096.40532833,-41158525491.15663,58304877.11216306,85.46757107454245,-110463.17459535974,156.4812002645473,6101072363.15395,6350226.7060546875,-23409570239.046017,-16525282160954.867,-0.05017451972055685,0.21222488997436087,-0.9759319206000908
